Name,Authors,Price,Image-url,Rating,NumberOfPages,Format,Publication date,Publisher,Language,ISBN10,ISBN13,Publication City,Publication Country,Width,Height,Thickness,Weight
Learn PySpark : Build Python-based Machine Learning and Deep Learning Models,Pramod Singh,838.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4842/9781484249604.jpg,3.0,210.0,Paperback,2019-09-24,aPress,English,1484249607,9781484249604,Berkley,United States,155.0,235.0,12.19,355.0
A Tutorial on Linear Function Approximators for Dynamic Programming and Reinforcement Learning,"Alborz Geramifard, Thomas J. Walsh, Tellex Stefanie, Girish Chowdhary, Nicholas Roy, Jonathan P. How",1682.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6019/9781601987600.jpg,,92.0,Paperback,2013-12-19,Now Publishers Inc,English,1601987609,9781601987600,Hanover,United States,156.0,234.0,5.0,143.0
"Python For Beginners : Ride The Wave Of Artificial Intelligence And Machine Learning With This Crash Course On Python Programming, Deepening Data Analysis & Science With Real Computer Programming Codes",Learning Python In Deep,690.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7094/9781709466731.jpg,,128.0,Paperback,2019-11-19,Independently Published,English,1709466731,9781709466731,,,152.0,229.0,7.0,181.0
Python Programming for Beginners : Learn Python Machine Learning Language from Scratch and Deep Learning,Chris Sebastian,539.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7950/9781795050531.jpg,3.5,162.0,Paperback,2019-01-24,Independently Published,English,1795050535,9781795050531,,,127.0,203.0,9.0,181.0
"Data Science Live Book : An Intuitive and Practical Approach to Data Analysis, Data Preparation and Machine Learning, Suitable for All Ages! (Black & White Version)",Pablo Casas,693.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9789/8742/9789874269041.jpg,5.0,306.0,Paperback,2018-03-27,Pablo Adrian Casas,English,9874269049,9789874269041,,,152.0,229.0,18.0,449.0
"Javascript Artificial Intelligence : Made Easy, w/ Essential Programming; Create your * Problem Solving * Algorithms! TODAY! w/ Machine Learning & Data Structures",Code Well Academy,533.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5308/9781530826872.jpg,2.0,156.0,Paperback,2016-04-15,Createspace Independent Publishing Platform,English,153082687X,9781530826872,,,152.0,229.0,8.0,218.0
"Hymn Of Modernity : Machine Learning, Augmented Reality, Big Data, Qubit, Neuralink and All Other Important Vocabulary It's Time to Know",Satoshi San,627.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9798/6386/9798638635435.jpg,3.33,224.0,Paperback,2020-04-19,Independently Published,English,,9798638635435,,,140.0,216.0,13.0,290.0
Learn Python : The Ultimate Beginner's Guide to Python for Machine Learning and Deep Learning Using scikit-learn and tensorflow with Hands-On Projects,Zed Fast,652.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6704/9781670438003.jpg,,182.0,Paperback,2019-12-01,Independently Published,English,1670438007,9781670438003,,,152.0,229.0,10.0,249.0
"Mastering Python : Machine Learning, Data Structures, Django, Object Oriented Programming and Software Engineering (Including Programming Interview Questions) [2nd Edition]",Michael B White,1094.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9897/9781989726013.jpg,,610.0,Paperback,2019-01-13,Newstone Publishing,English,1989726011,9781989726013,,,191.0,235.0,31.0,1034.0
"How to Create Machine Superintelligence : A Quick Journey through Classical/Quantum Computing, Artificial Intelligence, Machine Learning, and Neural Networks",Artem Kovera,414.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5210/9781521030127.jpg,4.06,100.0,Paperback,2017-04-10,Independently Published,English,152103012X,9781521030127,,,127.0,203.0,5.0,109.0
"Artificial Intelligence Business Applications : How to Learn Applied Artificial Intelligence and Use Data Science for Business. Includes Data Analytics, Machine Learning for Business and Python",Oliver Tensor,582.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/0868/9781086821598.jpg,,122.0,Paperback,2019-08-01,Independently Published,English,1086821599,9781086821598,,,152.0,229.0,7.0,172.0
Thinking Machines : Machine Learning and Its Hardware Implementation,Shigeyuki Takano,2513.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1281/9780128182796.jpg,,200.0,Paperback,2021-03-01,Elsevier Science Publishing Co Inc,English,0128182792,9780128182796,San Diego,United States,,,,
"Python Data Science For Beginners 2021 : The Complete Effective Crash Course to Mastering Python with Practical Applications to Data Analysis & Analytics, Machine Learning and Data Science Projects",Steven Williams,528.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8013/9781801324052.jpg,,238.0,Paperback,2020-11-27,Domenico Battino,English,1801324050,9781801324052,,,152.0,229.0,13.0,322.0
Introduction to Semi-Supervised Learning,"Xiaojin Zhu, Andrew Goldberg",1311.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5982/9781598295474.jpg,4.0,130.0,Paperback,2009-09-15,Morgan & Claypool Publishers,English,1598295470,9781598295474,San Rafael,United States,187.0,235.0,7.11,240.4
Artificial Intelligence with Python : Machine Learning,Hasanraza Ansari,538.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9798/6564/9798656410670.jpg,,164.0,Paperback,2020-06-24,Independently Published,English,,9798656410670,,,203.0,254.0,9.0,336.0
Efficient Two-Stage Model for PredictingProtein-Protein Interactions : Machine Learning,Jingkai Yu,1317.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/6391/9783639118582.jpg,,116.0,Paperback,2009-02-19,VDM Verlag,English,3639118588,9783639118582,,,150.0,220.0,7.0,189.0
Foundations of Knowledge Acquisition : Machine Learning,"Alan L. Meyrowitz, Susan Chipman",3319.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4757/9781475783926.jpg,3.5,334.0,Paperback,2013-05-17,Springer,English,1475783922,9781475783926,"New York, NY",United States,155.0,235.0,18.54,539.0
LOCATION PREDICATED GREGARIOUS NETWORKS : Machine Learning,D. Shanthi,1078.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9786/2005/9786200588869.jpg,,84.0,Paperback,2020-03-02,LAP Lambert Academic Publishing,English,6200588864,9786200588869,,,150.0,220.0,5.0,143.0
"Learn Amazon SageMaker : A guide to building, training, and deploying machine learning models for developers and data scientists","Julien Simon, Francesco Pochetti",1451.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8002/9781800208919.jpg,5.0,490.0,Paperback,2020-08-27,Packt Publishing Limited,English,180020891X,9781800208919,Birmingham,United Kingdom,75.0,93.0,25.15,834.61
"python programming for beginners : The simplified beginner's guide to learn basics Python computer language, coding project, data science, data analytics and learn machine learning. Exercises inside.",Matthew Python,568.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9798/6071/9798607172930.jpg,5.0,182.0,Paperback,2020-01-31,Independently Published,English,,9798607172930,,,152.0,229.0,10.0,249.0
"RocketPrep Ace Your Data Science Interview 300 Practice Questions and Answers : Machine Learning, Statistics, Databases and More",Zack Austin,567.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/3874/9781387431960.jpg,,120.0,Paperback,2017-12-13,Lulu.com,English,138743196X,9781387431960,,,152.0,229.0,7.0,186.0
Artificial Intelligence : Made Easy w/ Ruby Programming; Learn to Create your * Problem Solving * Algorithms! TODAY! w/ Machine Learning & Data Structures,Code Well Academy,370.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5308/9781530826865.jpg,,152.0,Paperback,2016-04-10,Createspace Independent Publishing Platform,English,1530826861,9781530826865,,,152.0,229.0,8.0,213.0
"Advanced Data Analytics Using Python : With Machine Learning, Deep Learning and NLP Examples",Sayan Mukhopadhyay,1125.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4842/9781484234495.jpg,,186.0,Paperback,2018-05-06,aPress,English,1484234499,9781484234495,Berkley,United States,155.0,235.0,10.92,320.0
Learn Python : : A Crash Course On Python Programming And How To Start Coding With It. Learn The Basics Of Machine Learning And Data Analysis,Damon Parker,592.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6756/9781675618073.jpg,,192.0,Paperback,2019-12-16,Independently Published,English,1675618070,9781675618073,,,152.0,229.0,10.0,263.0
Automatic Text Processing : Machine Learning Techniques,Leonardo Rigutini,1576.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9783/8383/9783838374529.jpg,,148.0,Paperback,2013-11-16,LAP Lambert Academic Publishing,English,3838374525,9783838374529,,,152.0,229.0,9.0,227.0
Artificial Intelligence : A Modern Approach and Machine Learning,Jones O Godwin,375.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9798/6549/9798654959331.jpg,,68.0,Paperback,2020-06-18,Independently Published,English,,9798654959331,,,127.0,203.0,4.0,77.0
Real time Prognosis of Battery powered vehicles : A Machine Learning Approach,"Dennis Babu, Joydeb Roy Chowdhury",1342.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9783/6595/9783659535932.jpg,,120.0,Paperback,2017-07-31,LAP Lambert Academic Publishing,English,3659535931,9783659535932,,,150.0,220.0,7.0,195.0
Deep Credit Risk : Machine Learning with Python,"Harald Scheule, Daniel Roesch",2687.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9798/6175/9798617590199.jpg,,468.0,Paperback,2020-06-24,Independently Published,English,,9798617590199,,,191.0,235.0,24.0,798.0
Criminal Justice Forecasts of Risk : A Machine Learning Approach,Richard Berk,1837.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4614/9781461430841.jpg,3.0,115.0,Paperback,2012-04-10,Springer,English,1461430844,9781461430841,"New York, NY",United States,155.0,235.0,7.62,207.0
Analysis and Prediction of Weather Condition in Ethiopia : Using machine learning approach,Sisay Tebabal,1188.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9786/2004/9786200476654.jpg,,,Paperback,2019-12-11,LAP Lambert Academic Publishing,English,6200476659,9786200476654,,,,,,
AI Supremacy : Winning in the Era of Machine Learning,"Keith Furst, Daniel Wagner",747.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7221/9781722113964.jpg,4.0,526.0,Paperback,2018-09-08,Createspace Independent Publishing Platform,English,1722113960,9781722113964,,,152.0,229.0,27.0,694.0
Kinesthetic Perception : A Machine Learning Approach,"Subhasis Chaudhuri, Amit Bhardwaj",4243.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9789/8113/9789811349317.jpg,,138.0,Paperback,2019-01-30,Springer,English,9811349312,9789811349317,Singapore,Singapore,155.0,235.0,7.62,337.0
Exploring SAS Viya : Data Mining and Machine Learning,Sas Education,454.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6429/9781642955880.jpg,,126.0,Paperback,2020-01-10,SAS Institute,English,1642955884,9781642955880,,,216.0,279.0,7.0,308.0
Learn Python : A Crash Course On Python Programming and How To Start Coding Whit It. Learn The Basics of Machine Learning and Data Analysis,Damon Parker,612.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8011/9781801114035.jpg,,192.0,Paperback,2020-10-10,New Begin Ltd,English,180111403X,9781801114035,,,152.0,229.0,10.0,263.0
"Python Programming : The Crash Course for Absolute Beginners - Master the Art of Python Coding for Machine Learning, Data Science & Artificial Intelligence with this Step by Step Guide + Exercises",Mike Cowley,410.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7036/9781703666076.jpg,,152.0,Paperback,2019-10-29,Independently Published,English,1703666070,9781703666076,,,152.0,229.0,8.0,213.0
Self-Evolvable Systems : Machine Learning in Social Media,Octavian Iordache,3984.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9783/6424/9783642431494.jpg,3.5,278.0,Paperback,2014-08-09,Springer,English,3642431496,9783642431494,Berlin,Germany,155.0,235.0,16.0,462.0
Facial Kinship Verification : A Machine Learning Approach,"Haibin Yan, Jiwen Lu",2024.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9789/8110/9789811044830.jpg,,82.0,Paperback,2017-06-25,Springer,English,981104483X,9789811044830,Singapore,Singapore,155.0,235.0,4.83,1533.0
Ripple-Down Rules : The Alternative to Machine Learning,"Paul Justin Compton, Byeong Ho Kang",1633.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/3676/9780367644321.jpg,,232.0,Paperback,2021-03-25,Taylor & Francis,English,0367644320,9780367644321,London,United Kingdom,,,,
Reservoir Simulations : Machine Learning and Modeling,"Shuyu Sun, Tao Zhang",3440.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1282/9780128209578.jpg,,340.0,Paperback,2020-06-26,ELSEVIER SCIENCE & TECHNOLOGY,English,0128209577,9780128209578,,,152.0,229.0,18.03,700.0
EEG-Based Experiment Design for Major Depressive Disorder : Machine Learning and Psychiatric Diagnosis,"Aamir Saeed Malik, Wajid Mumtaz",3292.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1281/9780128174203.jpg,,254.0,Paperback,2019-05-17,Elsevier Science Publishing Co Inc,English,012817420X,9780128174203,San Diego,United States,152.0,229.0,15.24,450.0
"Big Data : A Guide to Big Data Trends, Artificial Intelligence, Machine Learning, Predictive Analytics, Internet of Things, Data Science, Data Analytics, Business Intelligence, and Data Mining",Richard Hurley,476.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6961/9781696133722.jpg,4.11,98.0,Paperback,2019-09-28,Independently Published,English,1696133726,9781696133722,,,152.0,229.0,6.0,154.0
Mastering Predictive Analytics with scikit-learn and TensorFlow : Implement machine learning techniques to build advanced predictive models using Python,Alvaro Fuentes,1029.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7896/9781789617740.jpg,5.0,154.0,Paperback,2018-09-29,Packt Publishing Limited,English,178961774X,9781789617740,Birmingham,United Kingdom,75.0,93.0,8.38,276.69
New Advances in AI Autonomous Driverless Self-Driving Cars : Artificial Intelligence and Machine Learning,Lance Eliot,970.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6920/9780692048351.jpg,,260.0,Paperback,2017-12-22,Lbe Press Publishing,English,0692048359,9780692048351,,,152.0,229.0,15.0,386.0
Rule Based Systems for Big Data : A Machine Learning Approach,"Han Liu, Alexander Gegov, Mihaela Cocea",3147.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9783/3193/9783319370279.jpg,4.0,121.0,Paperback,2016-08-23,Springer,English,3319370278,9783319370279,Cham,Switzerland,155.0,235.0,7.37,2175.0
Big Data Analytics for Cyber-Physical Systems : Machine Learning for the Internet of Things,"Guido Dartmann, Houbing Song, Anke Schmeink",2821.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1281/9780128166376.jpg,,396.0,Paperback,2019-07-16,Elsevier Science Publishing Co Inc,English,0128166371,9780128166376,,,152.0,229.0,20.57,660.0
Text Dependent Speaker Recognition : A Machine Learning Approach,Gujral Shruti,972.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9783/6593/9783659396434.jpg,,72.0,Paperback,2013-06-05,LAP Lambert Academic Publishing,English,3659396435,9783659396434,,,152.0,229.0,4.0,118.0
Exploring Zynq MPSoC : With PYNQ and Machine Learning Applications,"Louise H Crockett, David Northcote, Craig Ramsay",1963.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9929/9780992978754.jpg,,642.0,Paperback,2019-04-11,Strathclyde Academic Media,English,0992978750,9780992978754,,,203.0,254.0,33.0,1252.0
Visual Saliency Computation : A Machine Learning Perspective,"Jia Li, Wen Gao",2209.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9783/3190/9783319056418.jpg,3.0,240.0,Paperback,2014-05-15,Springer,English,3319056417,9783319056418,Cham,Switzerland,155.0,235.0,13.46,3869.0
Gabor-Boosting Face Recognition : From Machine Learning Perspective,Mian Zhou,2122.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/6392/9783639214604.jpg,,256.0,Paperback,2009-11-22,VDM Verlag,English,3639214609,9783639214604,,,151.0,220.0,19.0,394.0
Tuning Metaheuristics : A Machine Learning Perspective,Mauro Birattari,4682.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9783/6421/9783642101496.jpg,3.0,221.0,Paperback,2010-10-28,Springer,English,3642101496,9783642101496,Berlin,Germany,155.0,235.0,12.45,361.0
Automated Gene Function Prediction : Applying Ontology and  Machine Learning,Vinayagam Arunachalam,1317.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/6394/9783639413304.jpg,,116.0,Paperback,2012-05-18,AV Akademikerverlag,English,363941330X,9783639413304,,,150.0,220.0,7.0,189.0
Structural Reliability : Statistical Learning Perspectives,Jorge Eduardo Hurtado,3971.0,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9783/6425/9783642535765.jpg,,257.0,Paperback,2012-07-20,Springer,English,3642535763,9783642535765,Berlin,Germany,155.0,235.0,14.48,421.0
